Word,Tag
lalettande,MIXED
aadya,MALAYALAM
padam,MALAYALAM
.,SYM
Behenchood,OTHER
kutey,OTHER
saleey,OTHER
illuminati,OTHER
kay,OTHER
2,OTHER
takey,OTHER
kay,OTHER
kuteyLanat,OTHER
iblees,OTHER
par,OTHER
Lanat,OTHER
Lucifer,OTHER
per,OTHER
.,SYM
Triple,ENGLISH
strong,ENGLISH
kkaaar,MALAYALAM
okke,MALAYALAM
evideyanavoenthooru,MALAYALAM
vivarom,MALAYALAM
illa,MALAYALAM
.,SYM
Iyyalkke,MALAYALAM
rest,ENGLISH
cheyyanulla,MALAYALAM
time,ENGLISH
aayilla,MALAYALAM
kanda,MALAYALAM
oola,MALAYALAM
padagalilellam,MALAYALAM
abinayiche,MALAYALAM
vila,MALAYALAM
poi,MALAYALAM
paavam,MALAYALAM
.,SYM
Sir,ENGLISH
Telugu,OTHER
lo,OTHER
daping,OTHER
chesi,OTHER
riliez,OTHER
cheyyandi,OTHER
.,SYM
Enna,MALAYALAM
kidu,MALAYALAM
bgm,ENGLISH
ahnu,MALAYALAM
ikka,NAME
.,SYM
Dislike,ENGLISH
adicha,MALAYALAM
guhanolikalkk,OTHER
virral,MALAYALAM
namaskaram,MALAYALAM
.,SYM
Scripwriter,ENGLISH
Harikrishnan,NAME
Mass,ENGLISH
Director,ENGLISH
VAShrikumarMenon,OTHER
Pakkamass,OTHER
Lalettan,NAME
Maranamass,MIXED
starstruck,OTHER
.,SYM
Adipoli,MALAYALAM
mass,ENGLISH
superb,ENGLISH
kidu,MALAYALAM
mammootty,NAME
polich,MALAYALAM
mass,ENGLISH
aayitund,MALAYALAM
trailer,ENGLISH
pakka,MALAYALAM
poli,MALAYALAM
.,SYM
Trailer,ENGLISH
nalla,OTHER
iruku,OTHER
onnum,OTHER
purila,OTHER
kerla,OTHER
green,ENGLISH
.,SYM
Happy,ENGLISH
birthday,ENGLISH
EKKA,NAME
MEGA,ENGLISH
FACE,ENGLISH
OF,ENGLISH
INDIAN,ENGLISH
CINEMA,ENGLISH
ONE,ENGLISH
AND,ENGLISH
ONLY,ENGLISH
MAMMOOTTY,NAME
.,SYM
Asooya,MALAYALAM
paadilla,MALAYALAM
Abrahaminte,MIXED
Santhathikale,MALAYALAM
ivde,MALAYALAM
kandillallo,MALAYALAM
Thallu,MALAYALAM
aanenkilum,MALAYALAM
ithupolonnu,MALAYALAM
ethikk,MALAYALAM
Ennit,MALAYALAM
ivde,MALAYALAM
vaa,MALAYALAM
.,SYM
Trading,ENGLISH
1,NUMBER
Ikka,NAME
.,SYM
Ettavum,MALAYALAM
kooduthal,MALAYALAM
like,ENGLISH
kittiya,MALAYALAM
comment,ENGLISH
akkanam,MALAYALAM
ithu,MALAYALAM
.,SYM
Ayeeorumathiri,MALAYALAM
oru,MALAYALAM
Tamil,OTHER
kathii,OTHER
padam,MALAYALAM
pole,MALAYALAM
indu,MALAYALAM
.,SYM
Ningal,MALAYALAM
kaynhe,MALAYALAM
ullu,MALAYALAM
vere,MALAYALAM
oru,MALAYALAM
nadan,MALAYALAM
.,SYM
Kali,MALAYALAM
benda,MALAYALAM
mwone,MALAYALAM
ikka,NAME
mess,ENGLISH
aane,MALAYALAM
.,SYM
Poli,MALAYALAM
annu,MALAYALAM
kidu,MALAYALAM
annu,MALAYALAM
mass,ENGLISH
annu,MALAYALAM
pine,MALAYALAM
.,SYM
Evante,MALAYALAM
illuminati,OTHER
theernilleyy,MALAYALAM
deivangaleeyy,MALAYALAM
sukumaran,NAME
saruu,MIXED
kanandaathinnu,MALAYALAM
kalayum,MALAYALAM
nine,MALAYALAM
.,SYM
Kanditte,MALAYALAM
ishttayillel,MALAYALAM
cash,ENGLISH
ennode,MALAYALAM
chothicho,MALAYALAM
Laletta,NAME
still,ENGLISH
love,ENGLISH
uuuuuuuuuuuuuuuu,ENGLISH
Prithvi,NAME
thakz,ENGLISH
.,SYM
Pwliiimass,OTHER
ith,MALAYALAM
pwlikkum,MALAYALAM
raja,NAME
ennum,MALAYALAM
raja,NAME
thaaan,OTHER
.,SYM
Fastest,ENGLISH
100k,NUMBER
trailer,ENGLISH
laletta,NAME
ingal,MALAYALAM
poli,MALAYALAM
.,SYM
Theatril,MIXED
cinema,ENGLISH
kanditu,MALAYALAM
vannu,MALAYALAM
kanunavar,MALAYALAM
like,ENGLISH
adichitu,MALAYALAM
pokuka,MALAYALAM
.,SYM
Njan,MALAYALAM
oru,MALAYALAM
ikka,NAME
fan,ENGLISH
aanu,MALAYALAM
eatta,NAME
powlichu,MALAYALAM
vere,MALAYALAM
level,ENGLISH
katta,MALAYALAM
waiting,ENGLISH
Oru,MALAYALAM
palakkadkaran,MALAYALAM
.,SYM
Promo,ENGLISH
kand,MALAYALAM
ivide,MALAYALAM
vannavar,MALAYALAM
okke,MALAYALAM
like,ENGLISH
adikk,MALAYALAM
.,SYM
Poraaaa,MALAYALAM
Luciferne,OTHER
tholpikkan,MALAYALAM
ulla,MALAYALAM
mass,ENGLISH
onnum,MALAYALAM
illaaa,MALAYALAM
.,SYM
Sohan,NAME
sinu,OTHER
lal,NAME
undallooo,MALAYALAM
Appo,MALAYALAM
eee,MALAYALAM
padavum,MALAYALAM
.,SYM
Feels,ENGLISH
like,ENGLISH
‘,SYM
UnniMukundan,NAME
Hero,ENGLISH
.,SYM
Nalla,MALAYALAM
oru,MALAYALAM
movie,ENGLISH
aakatte,MALAYALAM
ith,MALAYALAM
Enthina,MALAYALAM
veruthe,MALAYALAM
highp,ENGLISH
koottunne,MALAYALAM
.,SYM
Etinte,MALAYALAM
camera,ENGLISH
man,ENGLISH
super,ENGLISH
Annu,MALAYALAM
big,ENGLISH
salute,ENGLISH
.,SYM
mohanlalinte,MIXED
mikka,MALAYALAM
movies,ENGLISH
kanunnathine,MALAYALAM
kattiyum,MALAYALAM
nallathu,MALAYALAM
athinte,MALAYALAM
trailer,ENGLISH
kanunnathanu,MALAYALAM
anu,MALAYALAM
.,SYM
Onnil,MALAYALAM
kooduthal,MALAYALAM
thavana,MALAYALAM
ee,MALAYALAM
trailer,ENGLISH
kanda,MALAYALAM
mahanmar,MALAYALAM
undengil,MALAYALAM
adi,MALAYALAM
monne,MALAYALAM
likenjan,OTHER
ulpede,MALAYALAM
.,SYM
Njn,MALAYALAM
oru,MALAYALAM
ettan,NAME
fan,ENGLISH
ahnutrailer,OTHER
pwolichuttoo,MALAYALAM
ikka,NAME
superr,ENGLISH
abhrahm,NAME
pwolikm,MALAYALAM
.,SYM
Lattente,NAME
dilog,ENGLISH
eshattam,MALAYALAM
ullavar,MALAYALAM
like,ENGLISH
.,SYM
mammootty,NAME
anna,MALAYALAM
telugu,OTHER
ārādhakar,MALAYALAM
iviṭe,MALAYALAM
iṣṭappeṭunnu,MALAYALAM
.,SYM
Thudakkam,MALAYALAM
kandittu,MALAYALAM
Jo,OTHER
Jeeta,OTHER
Wohi,OTHER
zikandar,OTHER
Orma,MALAYALAM
vannavarundo,MALAYALAM
Amir,NAME
nte,MALAYALAM
Modal,ENGLISH
School,ENGLISH
.,SYM
Padam,MALAYALAM
kanditt,MALAYALAM
vannu,MALAYALAM
trailer,ENGLISH
kaanane,MALAYALAM
ethra,MALAYALAM
perundu,MALAYALAM
.,SYM
Oru,MALAYALAM
mass,ENGLISH
padam,MALAYALAM
congrats,ENGLISH
Murali,NAME
Gopi,NAME
prithviraj,NAME
guys,ENGLISH
didnt,ENGLISH
disappoint,ENGLISH
us,ENGLISH
.,SYM
Yedaaa,MALAYALAM
Mamooty,NAME
mayiraeLucifer,OTHER
Massu,MIXED
ninaku,MALAYALAM
orukilum,MALAYALAM
kittaadhu,MALAYALAM
thendi,MALAYALAM
.,SYM
Lucifer,OTHER
yenna,MALAYALAM
filim,ENGLISH
kandu,MALAYALAM
Athinte,MALAYALAM
aniyara,MALAYALAM
prevarttakar,MALAYALAM
paranju,MALAYALAM
perippichathupole,MALAYALAM
oru,MALAYALAM
bhayangara,MALAYALAM
sambhavam,MALAYALAM
onnum,MALAYALAM
alla,MALAYALAM
2,NUMBER
manickoor,MALAYALAM
boradickathe,MIXED
kanam,MALAYALAM
.,SYM
PRITHVI,NAME
TOVINO,NAME
starstruck,OTHER
Ishtam,MALAYALAM
LALETTAN,NAME
allah,MALAYALAM
parayanundo,MALAYALAM
Peruthishtam,MALAYALAM
.,SYM
movie,ENGLISH
kandid,MALAYALAM
veedum,MALAYALAM
trailer,ENGLISH
kanunnavar,MALAYALAM
undo,MALAYALAM
.,SYM
happy,ENGLISH
birthday,ENGLISH
idol,ENGLISH
mamookka,NAME
luv,ENGLISH
u,ENGLISH
ikka,NAME
.,SYM
Kalakkan,MALAYALAM
movie,ENGLISH
Fight,ENGLISH
background,ENGLISH
music,ENGLISH
Okke,MALAYALAM
Vera,MALAYALAM
level,ENGLISH
.,SYM
Njaan,MALAYALAM
ithuvare,MALAYALAM
malayala,MALAYALAM
cinema,ENGLISH
ingane,MALAYALAM
oru,MALAYALAM
trailer,ENGLISH
kandittilla,MALAYALAM
.,SYM
Kandu,MALAYALAM
njan,MALAYALAM
kandu,MALAYALAM
sunny,NAME
chechiye,MIXED
njan,MALAYALAM
kandu,MALAYALAM
.,SYM
Kuttan,NAME
pillayude,MIXED
sivarathri,MALAYALAM
ormavannar,MALAYALAM
LIKE,ENGLISH
Adi,MALAYALAM
.,SYM
Ejjathi,MALAYALAM
Trailer,ENGLISH
MAMMUKKAAAAA,NAME
smiling,OTHER
face,OTHER
hearts,OTHER
smiling,OTHER
face,OTHER
hearts,OTHER
smiling,OTHER
face,OTHER
hearts,OTHER
Padmakumar,NAME
nigal,MALAYALAM
vere,MALAYALAM
level,ENGLISH
aanuu,MALAYALAM
.,SYM
LOTS,ENGLISH
OF,ENGLISH
SUPPORT,ENGLISH
FROM,ENGLISH
VIJAY,NAME
FANS,ENGLISH
.,SYM
YouTube,ENGLISH
vare,MALAYALAM
hang,ENGLISH
aaki,MALAYALAM
ikkede,MIXED
piller,MALAYALAM
.,SYM
entammo,MALAYALAM
english,ENGLISH
trailer,ENGLISH
kaanunna,MALAYALAM
feel,ENGLISH
ith,MALAYALAM
polikkum,MALAYALAM
.,SYM
Oru,MALAYALAM
rekshamilla,MALAYALAM
makkalee,MALAYALAM
Varunnath,MALAYALAM
oru,MALAYALAM
onnonnara,MALAYALAM
varava,MALAYALAM
This,ENGLISH
deal,ENGLISH
Devil,ENGLISH
.,SYM
1min,NUMBER
33sec,NUMBER
scene,ENGLISH
il,MALAYALAM
Prithviraj,NAME
Alle,MALAYALAM
athu,MALAYALAM
thinking,OTHER
face,OTHER
.,SYM
Sudeep,NAME
best,ENGLISH
Trailer,ENGLISH
kalakki,MALAYALAM
machanea,MALAYALAM
apo,MALAYALAM
padam,MALAYALAM
powlikkum,MALAYALAM
.,SYM
Dislike,ENGLISH
tarunavanmarku,MALAYALAM
enthe,MALAYALAM
naduviral,MALAYALAM
namaskaram,MALAYALAM
.,SYM
ikkaaa,NAME
vere,MALAYALAM
leval,ENGLISH
anuu,MALAYALAM
waitingg,ENGLISH
madhura,PLACE
raja,NAME
.,SYM
Just,ENGLISH
waiting,ENGLISH
lalettattan,NAME
mass,ENGLISH
Kolakolli,MALAYALAM
item,ENGLISH
.,SYM
Prithvirajinte,MIXED
character,ENGLISH
poster,ENGLISH
kanditt,MALAYALAM
Trailer,ENGLISH
onnode,MALAYALAM
kaanan,MALAYALAM
vannavar,MALAYALAM
undoo,MALAYALAM
.,SYM
Gambeeeeeeeeeeram,OTHER
.,SYM
E,MALAYALAM
negative,ENGLISH
commentsitta,MIXED
ella,MALAYALAM
oolakalkum,MALAYALAM
kadutha,MALAYALAM
asooya,MALAYALAM
matramathinithuvare,MALAYALAM
marunnu,MALAYALAM
kandupidichittilla,MALAYALAM
.,SYM
Ith,MALAYALAM
polikkum,MALAYALAM
.,SYM
Njan,MALAYALAM
itrayum,MALAYALAM
oru,MALAYALAM
cinemayude,MIXED
trilarin,MIXED
vendi,MALAYALAM
kaathirunnittilla,MALAYALAM
.,SYM
Ettan,NAME
fan,ENGLISH
aanu,MALAYALAM
Mamankathinayi,OTHER
katta,MALAYALAM
waiting,ENGLISH
.,SYM
MAnju,NAME
variyar,NAME
ullathu,MALAYALAM
kondu,MALAYALAM
oru,MALAYALAM
pedi,MALAYALAM
pottumop,MALAYALAM
.,SYM
100cr,NUMBER
clubil,MIXED
kerunathinte,MALAYALAM
report,ENGLISH
kathirikunavar,MALAYALAM
addi,MALAYALAM
like,ENGLISH
.,SYM
Lucifer,OTHER
na,MALAYALAM
pola,MALAYALAM
marana,MALAYALAM
masss,ENGLISH
avatte,MALAYALAM
ennu,MALAYALAM
aashamsikkunnu,MALAYALAM
ettan,NAME
fan,ENGLISH
.,SYM
Eppol,MALAYALAM
time,ENGLISH
550am,NUMBER
2000,NUMBER
view,ENGLISH
koodi,MALAYALAM
kittiyalll,MALAYALAM
2million,NUMBER
aakumenthoru,MALAYALAM
pookkuithu,OTHER
Ella,MALAYALAM
recordum,MIXED
pottikkum,MALAYALAM
.,SYM
headset,ENGLISH
vechu,MALAYALAM
kandunokk,MALAYALAM
oru,MALAYALAM
onnantharam,MALAYALAM
kidilolski,OTHER
.,SYM
Pirates,ENGLISH
careebian,ENGLISH
kandavarkku,MALAYALAM
othu,MALAYALAM
koodaanolla,MALAYALAM
nool,MALAYALAM
.,SYM
Innanu,MALAYALAM
film,ENGLISH
kanan,MALAYALAM
pattiyathu,MALAYALAM
Mutheee,MALAYALAM
lalettaaa,NAME
Superb,ENGLISH
.,SYM
Ittymani,OTHER
fansin,MIXED
pokunnavar,MALAYALAM
ivde,MALAYALAM
like,ENGLISH
chey,MALAYALAM
.,SYM
Madhura,PLACE
raja,NAME
vijayikum,MALAYALAM
ennullavar,MALAYALAM
like,ENGLISH
adi,MALAYALAM
.,SYM
Trailer,ENGLISH
Releasinu,MIXED
munne,MALAYALAM
6k,NUMBER
dislike,ENGLISH
itta,MALAYALAM
ella,MALAYALAM
punnara,MALAYALAM
malarukalkum,MALAYALAM
nadu,MALAYALAM
viral,MALAYALAM
namaskaram,MALAYALAM
Chettakale,MALAYALAM
.,SYM
101,NUMBER
raju,NAME
ettan,NAME
zyed,NAME
masood,NAME
.,SYM
unlike,ENGLISH
adicha,MALAYALAM
ella,MALAYALAM
oolakalum,MALAYALAM
ivide,MALAYALAM
thanne,MALAYALAM
kaananam,MALAYALAM
tta,MALAYALAM
.,SYM
oru,MALAYALAM
nimishathekk,MALAYALAM
bigbossine,MIXED
oormavannathu,MALAYALAM
enikku,MALAYALAM
maathramaano,MALAYALAM
.,SYM
Dislike,ENGLISH
adicha,MALAYALAM
oolakal,MALAYALAM
odikooo,MALAYALAM
Heavy,ENGLISH
trailer,ENGLISH
.,SYM
Lalettante,MIXED
Aniyan,NAME
aayit,MALAYALAM
Prithviraj,NAME
thanne,MALAYALAM
aano,MALAYALAM
ennoru,MALAYALAM
doubt,ENGLISH
thinking,OTHER
face,OTHER
.,SYM
Nte,MALAYALAM
ammo,MALAYALAM
oru,MALAYALAM
rakshayum,MALAYALAM
illa,MALAYALAM
pwoli,MALAYALAM
.,SYM
Oru,MALAYALAM
rakshem,MALAYALAM
illa,MALAYALAM
Marana,MALAYALAM
Mass,ENGLISH
.,SYM
Njangalude,MALAYALAM
muthanu,MALAYALAM
ingalu,MALAYALAM
laletta,NAME
Lub,ENGLISH
u,ENGLISH
Etta,NAME
.,SYM
Eppozhum,MALAYALAM
views,ENGLISH
koodunno,MALAYALAM
ennariyan,MALAYALAM
vendi,MALAYALAM
varunnavar,MALAYALAM
undo,MALAYALAM
.,SYM
1,NUMBER
il,MALAYALAM
kuduthal,MALAYALAM
kandavar,MALAYALAM
like,ENGLISH
hear,ENGLISH
.,SYM
Age,ENGLISH
reverse,ENGLISH
gear,ENGLISH
Ennu,MALAYALAM
parayunnath,MALAYALAM
verthe,MALAYALAM
alla,MALAYALAM
ikkaa,NAME
.,SYM
Kochi,PLACE
polee,MALAYALAM
tirssur,PLACE
gundakaludee,MALAYALAM
place,ENGLISH
aakuoo,MALAYALAM
cinemakarrrtrailer,OTHER
kollam,MALAYALAM
.,SYM
5,NUMBER
million,ENGLISH
ayo,MALAYALAM
Ne,MALAYALAM
nokkan,MALAYALAM
vannavar,MALAYALAM
Ethra,MALAYALAM
Paru,MALAYALAM
Nde,MALAYALAM
.,SYM
Madhura,PLACE
raja,NAME
vs,ENGLISH
lucifer,OTHER
WAR,ENGLISH
kerala,PLACE
.,SYM
Im,ENGLISH
proud,ENGLISH
Im,ENGLISH
prithviraj,NAME
fan,ENGLISH
Im,ENGLISH
tamilnadu,OTHER
ne,MALAYALAM
va,MALAYALAM
thala,OTHER
.,SYM
Ith,MALAYALAM
100,NUMBER
kodi,MALAYALAM
adikum,MALAYALAM
enn,MALAYALAM
urapuulavar,MALAYALAM
like,ENGLISH
.,SYM
lalettante,MIXED
lucifer,OTHER
tailor,ENGLISH
ishtayavar,MALAYALAM
ivide,MALAYALAM
like,ENGLISH
adiìiiiiiiiiiiii,MALAYALAM
.,SYM
nenchinakathu,MALAYALAM
nammude,MALAYALAM
lalettan,NAME
aneee,MALAYALAM
.,SYM
Unbelievable,ENGLISH
Awsm,ENGLISH
laletta,NAME
direction,ENGLISH
Rajuvetta,NAME
.,SYM
Ippazhum,MALAYALAM
ith,MALAYALAM
kanunavar,MALAYALAM
ivde,MALAYALAM
like,ENGLISH
adi,MALAYALAM
.,SYM
Super,ENGLISH
star,ENGLISH
aakan,MALAYALAM
pattiya,MALAYALAM
aaal,MALAYALAM
Tovi,NAME
mass,ENGLISH
.,SYM
Movie,ENGLISH
katta,MALAYALAM
waiting,ENGLISH
lalettan,NAME
fans,ENGLISH
ee,MALAYALAM
video,ENGLISH
koodi,MALAYALAM
onn,MALAYALAM
like,ENGLISH
chey,MALAYALAM
tamil,OTHER
nadu,OTHER
koodi,MALAYALAM
ariyatte,MALAYALAM
Link,ENGLISH
.,SYM
Trendingil,MIXED
27,NUMBER
Evide,MALAYALAM
ikka,NAME
fans,ENGLISH
Come,ENGLISH
fans,ENGLISH
.,SYM
Ithu,MALAYALAM
kandattuu,MALAYALAM
peruchazhy,MALAYALAM
ormavarunnu,MALAYALAM
Athupolle,MALAYALAM
avathirunna,MALAYALAM
mathiiiyeee,MALAYALAM
.,SYM
Sathykatha,MALAYALAM
anthannu,MALAYALAM
vacha,MALAYALAM
kandittu,MALAYALAM
angottu,MALAYALAM
mathivarunnilla,MALAYALAM
.,SYM
real,ENGLISH
viewrs,ENGLISH
till,ENGLISH
18,NUMBER
ano,MALAYALAM
ippo,MALAYALAM
.,SYM
2017,NUMBER
puli,OTHER
murugan,OTHER
2018,NUMBER
kochunni,NAME
2019,NUMBER
mamangam,OTHER
.,SYM
Kure,MALAYALAM
paavangal,MALAYALAM
pedichu,MALAYALAM
virachukond,MALAYALAM
dislike,ENGLISH
adichondirikuva,MALAYALAM
ullil,MALAYALAM
bhayam,MALAYALAM
und,MALAYALAM
nallonam,MALAYALAM
ettante,MIXED
varavine,MALAYALAM
bhayakunnavarde,MALAYALAM
ennam,MALAYALAM
koodunu,MALAYALAM
.,SYM
hooo,MALAYALAM
koritharipp,MALAYALAM
romaanjam,MALAYALAM
ulpullakam,MALAYALAM
entammo,MALAYALAM
adaar,MALAYALAM
trailer,ENGLISH
.,SYM
Lets,ENGLISH
vote,ENGLISH
LUCIFER,OTHER
like,ENGLISH
MADHURA,PLACE
RAJA,NAME
Comment,ENGLISH
.,SYM
Sathyam,MALAYALAM
parayanallo,MALAYALAM
trailer,ENGLISH
vijarichathra,MALAYALAM
angudu,MALAYALAM
kalangiyillannalum,MALAYALAM
best,ENGLISH
.,SYM
avasaanam,MALAYALAM
ODIYANDE,OTHER
oru,MALAYALAM
honest,ENGLISH
review,ENGLISH
kandu,MALAYALAM
Cheytha,MALAYALAM
chettanmaarkku,MIXED
naani,MALAYALAM
.,SYM
All,ENGLISH
best,ENGLISH
BOSS,ENGLISH
darshan,NAME
fans,ENGLISH
karnataka,PLACE
.,SYM
Tovino,NAME
macha,MALAYALAM
ningalude,MALAYALAM
time,ENGLISH
anu,MALAYALAM
adi,MALAYALAM
thimarkku,MALAYALAM
bai,OTHER
cutta,OTHER
support,ENGLISH
.,SYM
Mamangam,OTHER
trailer,ENGLISH
kandittu,MALAYALAM
ivde,MALAYALAM
vannavarku,MALAYALAM
like,ENGLISH
adikanulla,MALAYALAM
comment,ENGLISH
.,SYM
Oru,MALAYALAM
like,ENGLISH
enikkum,MALAYALAM
tharuoikka,OTHER
uyirlove,OTHER
u,ENGLISH
ikka,NAME
.,SYM
Nadaka,MALAYALAM
dialogue,ENGLISH
pole,MALAYALAM
undallo,MALAYALAM
avasanam,MALAYALAM
filmum,MIXED
nadakamakumo,MALAYALAM
.,SYM
Trissur,PLACE
pooram,MALAYALAM
mathramalla,MALAYALAM
nalla,MALAYALAM
terror,ENGLISH
gundayisom,MALAYALAM
ulla,MALAYALAM
naadanu,MALAYALAM
trissur,PLACE
ennu,MALAYALAM
arkelum,MALAYALAM
ariyo,MALAYALAM
.,SYM
Dislikes,ENGLISH
adikan,MALAYALAM
vendi,MALAYALAM
mathram,MALAYALAM
koree,MALAYALAM
naarikal,MALAYALAM
Adiyeda,MALAYALAM
adi,MALAYALAM
Ninneyokke,MALAYALAM
thookki,MALAYALAM
adikkaa,MALAYALAM
tta,MALAYALAM
.,SYM
10,NUMBER
million,ENGLISH
aayyonn,MALAYALAM
nokkan,MALAYALAM
vannavar,MALAYALAM
indo,MALAYALAM
.,SYM
Odiyan,OTHER
Release,ENGLISH
inte,MALAYALAM
Ann,MALAYALAM
harthal,MALAYALAM
vechekunavan,MALAYALAM
marude,MALAYALAM
muhath,MALAYALAM
nokki,MALAYALAM
onnu,MALAYALAM
kodukan,MALAYALAM
thonniyavar,MALAYALAM
Like,ENGLISH
Adi,MALAYALAM
.,SYM
Allah,ENGLISH
ath,MALAYALAM
nammade,MALAYALAM
bilal,NAME
ikka,NAME
alle,MALAYALAM
.,SYM
Ikka,NAME
muthaanuuuluv,OTHER
uuubut,OTHER
rajuetta,NAME
ningale,MALAYALAM
miss,ENGLISH
cheyyunnu,MALAYALAM
.,SYM
Prithviraj,NAME
undonnu,MALAYALAM
nokkaan,MALAYALAM
veendum,MALAYALAM
vanna,MALAYALAM
njn,MALAYALAM
.,SYM
Sunny,NAME
leon,NAME
undo,MALAYALAM
enna,MALAYALAM
poyi,MALAYALAM
kananam,MALAYALAM
.,SYM
Vegam,MALAYALAM
6,NUMBER
mani,MALAYALAM
ayal,MALAYALAM
mathiyayirunnu,MALAYALAM
katta,MALAYALAM
waiting,ENGLISH
lalettaaaaa,NAME
.,SYM
Dislike,ENGLISH
adikkan,MALAYALAM
vendi,MALAYALAM
Kure,MALAYALAM
Peru,MALAYALAM
keranindalla,MALAYALAM
.,SYM
Marana,MALAYALAM
waiting,ENGLISH
masssss,ENGLISH
.,SYM
Laletta,NAME
ingane,MALAYALAM
wait,ENGLISH
cheypichu,MALAYALAM
kollallevegam,MALAYALAM
vaa,MALAYALAM
ingadu,MALAYALAM
.,SYM
Support,ENGLISH
ettan,NAME
fan,ENGLISH
Ikka,NAME
mwth,MALAYALAM
aanu,MALAYALAM
.,SYM
Edakida,MALAYALAM
etra,MALAYALAM
million,ENGLISH
ayi,MALAYALAM
enna,MALAYALAM
nokan,MALAYALAM
varunavar,MALAYALAM
onnu,MALAYALAM
like,ENGLISH
.,SYM
Ith,MALAYALAM
pwolikumenn,MALAYALAM
urapulla,MALAYALAM
ikka,NAME
fans,ENGLISH
like,ENGLISH
adi,MALAYALAM
.,SYM
History,ENGLISH
Mamangam,OTHER
Malayalam,MALAYALAM
.,SYM
Ente,MALAYALAM
ponnu,MALAYALAM
ettaaa,MALAYALAM
ningalu,MALAYALAM
njngale,MALAYALAM
romancham,MALAYALAM
varuthichu,MALAYALAM
kollum,MALAYALAM
.,SYM
Unlike,ENGLISH
cheyyunavarde,MALAYALAM
annakkil,MALAYALAM
adich,MALAYALAM
kodukana,MALAYALAM
item,ENGLISH
.,SYM
LAST,ENGLISH
DRUM,ENGLISH
SET,ENGLISH
KOND,MALAYALAM
KIDU,MALAYALAM
AKKI,MALAYALAM
.,SYM
kand,MALAYALAM
kili,MALAYALAM
poyavar,MALAYALAM
adi,MALAYALAM
like,ENGLISH
editing,ENGLISH
.,SYM
Enta,MALAYALAM
ikkaningal,OTHER
njangale,MALAYALAM
ingana,MALAYALAM
vismayippikkalle,MALAYALAM
.,SYM
Namude,MALAYALAM
swantham,MALAYALAM
mammookkayk,MIXED
lalettan,NAME
fansinte,MIXED
vaka,MALAYALAM
asamsakalmamangam,OTHER
nalloru,MALAYALAM
thirich,MALAYALAM
varav,MALAYALAM
sammanikatte,MALAYALAM
trailer,ENGLISH
kidukiyitund,MALAYALAM
.,SYM
Ikkayude,MIXED
mass,ENGLISH
perfoamnce,ENGLISH
kaanan,MALAYALAM
Kothichu,MALAYALAM
Etra,MALAYALAM
naalayiWaiting,OTHER
april,ENGLISH
12Raja,OTHER
.,SYM
Assassins,ENGLISH
creed,ENGLISH
game,ENGLISH
um,MALAYALAM
undo,MALAYALAM
cinema,ENGLISH
ill,MALAYALAM
.,SYM
Its,ENGLISH
amazing,ENGLISH
vere,MALAYALAM
onnum,MALAYALAM
parayan,MALAYALAM
illa,MALAYALAM
.,SYM
Helen,NAME
aa,MALAYALAM
freezerill,MIXED
kudungan,MALAYALAM
karanam,MALAYALAM
avlode,MALAYALAM
onn,MALAYALAM
allenn,MALAYALAM
chodikkan,MALAYALAM
paranjittutakum,MALAYALAM
alle,MALAYALAM
.,SYM
Dislike,ENGLISH
adicha,MALAYALAM
sundari,MALAYALAM
sundaranmarude,MALAYALAM
nallathinayi,MALAYALAM
namuk,MALAYALAM
prarthikam,MALAYALAM
.,SYM
Madhuraraja,NAME
yude,MALAYALAM
teaser,ENGLISH
ithinte,MALAYALAM
ezhu,MALAYALAM
ayalathu,MALAYALAM
ethiyilla,MALAYALAM
ennathanu,MALAYALAM
satyam,MALAYALAM
.,SYM
njaan,MALAYALAM
ippo,MALAYALAM
oru,MALAYALAM
83,NUMBER
thavana,MALAYALAM
kandu,MALAYALAM
.,SYM
Pakka,MALAYALAM
poli,MALAYALAM
Nigal,MALAYALAM
entha,MALAYALAM
manasilakiknath,MALAYALAM
keraliyar,MALAYALAM
k,MALAYALAM
buthiyillalae,MALAYALAM
thani,MALAYALAM
thedrit,OTHER
pakka,MALAYALAM
fillm,ENGLISH
Thani,MALAYALAM
poli,MALAYALAM
film,ENGLISH
.,SYM
Sohan,NAME
seenulal,NAME
ne,MALAYALAM
kandathode,MALAYALAM
mood,ENGLISH
poyi,MALAYALAM
.,SYM
Oru,MALAYALAM
kgf,OTHER
kanda,MALAYALAM
feel,ENGLISH
starstruck,OTHER
starstruck,OTHER
starstruck,OTHER
starstruck,OTHER
starstruck,OTHER
starstruck,OTHER
starstruck,OTHER
starstruck,OTHER
starstruck,OTHER
tovi,NAME
machaan,MALAYALAM
verey,MALAYALAM
level,ENGLISH
aah,MALAYALAM
.,SYM
Ikka,NAME
back,ENGLISH
bang,ENGLISH
anybody,ENGLISH
.,SYM
Raju,NAME
ettan,NAME
nde,MALAYALAM
films,ENGLISH
il,MALAYALAM
kaanan,MALAYALAM
pettuna,MALAYALAM
athe,MALAYALAM
cinematography,ENGLISH
eee,MALAYALAM
trailer,ENGLISH
il,MALAYALAM
kaanan,MALAYALAM
sathikunnu,MALAYALAM
.,SYM
Ith,MALAYALAM
kandit,MALAYALAM
engana,MALAYALAM
dislike,ENGLISH
cheyyan,MALAYALAM
thonnane,MALAYALAM
Sambhavam,MALAYALAM
